Loyalty#,누적가치,Customer Name,alert
108459.0,4369.7,Moon Motes,no
108462.0,16372.2,Solomon Rihner,no
108466.0,7861.8,Bibi Gradford,no
108481.0,11633.58,Amberly Sedotal,no
108486.0,3130.68,Shirlene Humerick,no
108491.0,5391.97,Leon Harpel,no
108528.0,7858.11,Hipolito Lisenby,no
108531.0,4196.26,Carolann Encarnacion,no
108537.0,3721.39,Theressa Rouser,no
108570.0,60290.67,Carlota Boisjolie,yes
108601.0,18975.46,Anthony Yazzie,no
108604.0,15332.869999999999,Malorie Slowik,no
108621.0,13716.779999999999,Aldo Comp,no
108625.0,15470.6,Alida Strode,no
108654.0,7735.94,Norberto Tope,no
108666.0,12036.62,Cathey Devries,no
108698.0,6745.25,Elvera Luczkowiak,no
108734.0,10153.89,Ricky Haggin,no
108736.0,9738.48,Charlsie Haverfield,no
108748.0,4434.94,Christina Stinton,no
108801.0,11603.91,Norman Pelzel,no
108844.0,5744.1,Alycia Holub,no
108849.0,20714.94,Edwina Bernabe,no
108857.0,5719.09,Bud Crance,no
108875.0,5279.48,Augustine Akimseu,no
108896.0,32196.6,Buena Schulze,no
108901.0,2582.41,Olen Kanter,no
108903.0,29520.239999999998,Dann Sefcovic,no
108907.0,2337.36,Missy Mesenbring,no
108912.0,3980.42,Vera Honeysucker,no
108923.0,6042.91,Sonia Swanson,no
108940.0,3808.12,Margert Duhamel,no
108950.0,2886.45,Omega Hastin,no
108952.0,3343.93,Dorathy Strate,no
108954.0,8427.17,Melissa Kanevsky,no
108959.0,10215.78,Lashell Corolis,no
108960.0,5924.67,Tennie Lengerich,no
108970.0,8716.37,Jacquelynn Micale,no
108981.0,19014.48,Antonia Cerrito,no
109022.0,5982.84,Nolan Morgensen,no
109023.0,6005.85,Reagan Persia,no
109029.0,5812.0,Jason Sechler,no
109042.0,2444.33,Ashlee Vanfossen,no
109048.0,13466.92,Soledad Ryals,no
109062.0,2624.1,Stacie Koretsky,no
109063.0,2430.96,Asley Larry,no
109075.0,13722.56,Marketta Homrighaus,no
109097.0,8302.32,Becky Telchik,no
109108.0,26313.5,Rosetta Moran,no
109110.0,9080.28,Ethan Kashuba,no
109142.0,2203.44,Lezlie Miser,no
109149.0,14084.49,Tyson Mceachran,no
109151.0,7985.47,Malik Uhrin,no
109156.0,15656.03,Frida Theel,no
109167.0,13254.3,Adrian Liou,no
109187.0,4722.24,Greg Nascimento,no
109203.0,8092.88,Desiree Vu,no
109209.0,5418.73,Mariela Bolig,no
109229.0,2248.45,Amparo Saraniti,no
109290.0,3549.75,Rick Linne,no
109327.0,4686.47,Ilse Dobrasz,no
109350.0,5366.78,Stanley Suleiman,no
109356.0,4349.31,Shandra Phramany,no
109379.0,10016.29,John Mcauley,no
109386.0,4196.43,Agueda Ivans,no
109399.0,8752.16,Chun Okoli,no
109431.0,3141.33,Margrett Golick,no
109458.0,7703.4,Coleman Spurbeck,no
109473.0,5010.45,Jack Braught,no
109478.0,41996.52,Diego Norbury,no
109495.0,11218.44,Yoshie Gohlke,no
109509.0,7484.31,Bobbie Thibault,no
109517.0,42591.02,Sarina Kesson,no
109531.0,6689.02,Melody Crapp,no
109552.0,14166.2,Aliza Baras,no
109556.0,5326.5,Yvette Innes,no
109585.0,9615.7,Samara Dicola,no
109587.0,2576.38,Lenita Bendit,no
109606.0,5639.4,Genevive Candella,no
109607.0,17666.57,Karyn Cuthrell,no
109612.0,13654.36,Malcom Pelkowski,no
109629.0,5955.54,Edie Riester,no
109660.0,7086.46,Yoshiko Bloxom,no
109666.0,4920.77,Gladis Costaneda,no
109672.0,17676.18,Criselda Poisel,no
109680.0,5623.31,Augusta Vanzandt,no
109716.0,3995.36,Jacinta Schram,no
109734.0,5633.53,Lai Dehm,no
109738.0,2783.58,Malika Shelenberger,no
109747.0,15887.02,Lanny Toller,no
109766.0,32603.94,Graciela Lanen,no
109767.0,3886.65,Ami Grosbier,no
109789.0,4561.27,Spring Smit,no
109816.0,4377.32,Sharan Mayala,no
109821.0,8021.07,Phebe Dimes,no
109840.0,9832.74,Christine Chevalier,no
109854.0,8090.88,Katerine Acimovic,no
109876.0,4854.75,Gaynelle Wurdeman,no
109880.0,5714.56,Ressie Gioia,no
109884.0,6290.7,Rosana Creson,no
109896.0,3884.86,Maybelle Rodgerson,no
109903.0,5107.16,Brande Liberty,no
109939.0,3903.47,Matilda Mitchell,no
109956.0,5137.85,Sid Ellingsworth,no
109964.0,4485.14,Elroy Grill,no
110001.0,8173.5,Shaunta Burge,no
110027.0,10049.56,Wilford Nimocks,no
110030.0,3387.78,Martin Mierzwinski,no
110063.0,11623.22,Shay Krauskopf,no
110065.0,13432.0,German Russo,no
110073.0,8364.56,Louella Chass,no
110089.0,6005.85,Aaron Manolakis,no
110099.0,14195.52,Suzi Guyette,no
110107.0,3934.71,Iris Sladick,no
110125.0,7606.71,Allen Poyner,no
110142.0,4866.65,Kylie Vespia,no
110170.0,11064.92,Weston Albor,no
110191.0,8194.2,Ena Gfeller,no
110207.0,2916.42,Claudio Devenny,no
110211.0,12036.62,Wilson Burleson,no
110217.0,5568.89,Bo Throssell,no
110221.0,13694.24,Tillie Gobrecht,no
110262.0,28283.04,Casey Mandiola,no
110294.0,9899.06,Boyd Ramiscal,no
110296.0,4792.44,Simone Waiden,no
110337.0,26113.36,Randall Garrow,no
110383.0,9435.54,Birdie Overlie,no
110394.0,5130.24,Elenora Tooms,no
110422.0,2414.77,Darron Schnepel,no
110429.0,16473.17,Lan Wicker,no
110451.0,4969.36,Della Nethery,no
110476.0,6098.46,Gema Mockler,no
110484.0,2916.42,Ali Barryman,no
110508.0,5918.07,Ivan Dorsinville,no
110514.0,9581.28,Ahmad Wonderly,no
110530.0,3839.75,Alexia Negro,no
110543.0,4984.1,Nancie Micha,no
110549.0,18736.54,Annamarie Revier,no
110603.0,5246.28,Casey Belon,no
110606.0,5463.91,Kenia Turpin,no
110622.0,2175.74,Nicola Jacobitz,no
110640.0,11430.59,Bobbie Mcbrayer,no
110678.0,7867.62,Henriette Bouras,no
110681.0,2759.98,Bonita Rott,no
110691.0,4722.24,Arlene Freud,no
110694.0,5061.76,Misha Erling,no
110712.0,8711.3,Scott Grabau,no
110721.0,15950.02,Nicolle Spara,no
110726.0,9189.52,Wilmer Beran,no
110737.0,2665.45,Laci Thidphy,no
110742.0,5520.96,Tomiko Boey,no
110752.0,7454.74,Janna Lynskey,no
110756.0,8126.77,Brianne Meader,no
110771.0,8804.58,Adolfo Nehring,no
110775.0,16792.66,Shana Weis,no
110782.0,5557.93,Hedwig Stdenny,no
110822.0,17029.89,Dina Tutor,no
110857.0,14181.64,Drema Pfahl,no
110906.0,15612.28,Leena Yglesias,no
110908.0,22059.86,Wei Belotti,no
110925.0,3808.12,Peter Macks,no
110928.0,4146.41,Rosy Houff,no
110991.0,5272.93,Piper Hinckley,no
111022.0,14635.45,Jaunita Hortillosa,no
111034.0,11790.5,Shari Alsop,no
111045.0,5709.23,Mimi Oxford,no
111051.0,8376.03,Jayson Rihanek,no
111087.0,20392.22,Babette Ingraham,no
111107.0,2860.86,Terrilyn Sohl,no
111171.0,9256.56,Despina Hao,no
111176.0,4568.82,Ruthann Heffler,no
111185.0,23639.79,Krystin Feekes,no
111194.0,2913.49,Priscilla Liming,no
111198.0,24337.48,Melody Brecht,no
111213.0,9801.29,Lisa Haun,no
111228.0,25105.3,Waltraud Gobbi,no
111255.0,4122.96,Norene Barahona,no
111257.0,2534.95,Dominick Gubala,no
111261.0,23435.73,Karyn Narducci,no
111281.0,57482.97,Haley Villacorta,yes
111286.0,20764.76,Reuben Savarino,no
111291.0,13752.62,Kristyn Dockett,no
111300.0,11638.9,Arlinda Canaday,no
111301.0,9275.68,Larue Brownwood,no
111303.0,8564.77,Otha Prive,no
111322.0,47807.36,Forrest Tylwalk,no
111329.0,7171.88,Chia Mceldowney,no
111379.0,2937.17,Anette Nee,no
111387.0,5793.16,Rex Waldroup,no
111398.0,7096.8,Carroll Holzhueter,no
111426.0,19597.06,Kelli Biastock,no
111452.0,3300.61,Arlie Barter,no
111463.0,11277.72,Gaylene Schkade,no
111468.0,7325.92,Venetta Turbacuski,no
111485.0,5979.92,Jannie Zvorsky,no
111493.0,18321.42,Brenda Oliverson,no
111504.0,13916.93,Skye Kreidel,no
111507.0,17556.99,Hester Losardo,no
111521.0,19168.68,Reda Rhoden,no
111526.0,7955.77,Yee Hamre,no
111548.0,18504.28,Werner Whooper,no
111549.0,6769.0,Maya Shoumaker,no
111573.0,14349.86,Michael Fiscella,no
111574.0,8652.65,Karina Feirer,no
111584.0,4163.79,Oneida Minacci,no
111588.0,6314.49,Janetta Canedy,no
111590.0,8791.44,Soraya Birkey,no
111591.0,22790.039999999997,Armandina Fulop,no
111601.0,4938.89,Sarina Kipka,no
111614.0,22130.4,Deena Leemaster,no
111645.0,6446.71,Lindsy Doljac,no
111646.0,5015.01,Lillian Sanabria,no
111660.0,43057.14,Troy Parenteau,no
111673.0,7614.14,Ninfa Bucchin,no
111687.0,17040.3,Ocie Malafronte,no
111690.0,6661.18,Nada Akes,no
111697.0,6488.9,Tina Shipler,no
111724.0,7519.13,Hue Zajac,no
111755.0,5037.95,Mariano Arnow,no
111767.0,13862.1,Luann Callabrass,no
111768.0,3592.0,Anastacia Bania,no
111778.0,8621.19,Kennith Hanmer,no
111787.0,6950.1,Saturnina Dusett,no
111788.0,4935.19,Concepcion Olma,no
111789.0,3557.37,Rosa Grudzien,no
111855.0,10246.34,Kristyn Reinert,no
111881.0,4510.19,Syble Brazie,no
111884.0,14181.64,Casimira Thews,no
111892.0,6165.86,Dayle Bain,no
111899.0,13021.09,Andy Albares,no
111912.0,5592.46,Veronique Dysinger,no
111919.0,11305.44,Diego Ozaki,no
111944.0,15550.19,Malcolm Greenlief,no
111947.0,5918.07,Darius Fulson,no
111963.0,14084.49,Gisela Snaer,no
111970.0,5674.38,Denisse Husband,no
111976.0,11066.46,Laraine Laniado,no
112026.0,9670.18,Deadra Bouchillon,no
112046.0,14206.98,Emmie Canela,no
112130.0,26346.09,Maris Bozell,no
112132.0,2129.06,Yuki Gilfillan,no
112142.0,37851.6,Marty Kijak,no
112149.0,11277.08,Teresita Butay,no
112226.0,4686.47,Willard Scouten,no
112235.0,20940.3,Terica Earl,no
112269.0,27834.76,Winter Bradner,no
112273.0,4877.61,Cleopatra Russek,no
112277.0,5421.52,Florida Urbanek,no
112285.0,13197.93,Benita Colten,no
112287.0,23313.48,Enid Demirchyan,no
112293.0,4371.19,Lula Habben,no
112327.0,10817.58,Jacquie Sugar,no
112329.0,14659.78,Kam Tarrance,no
112341.0,15417.73,Maureen Aguas,no
112350.0,9191.67,Delmar Bounleut,no
112363.0,3745.37,Willis Mootz,no
112393.0,6763.18,Misti Franta,no
112441.0,16755.0,Rosie Ivy,no
112447.0,17387.26,Abigail Labreque,no
112467.0,8310.7,Toshiko Leversee,no
112487.0,2254.93,Simon Sledge,no
112508.0,23213.7,Manuel Speed,no
112522.0,5636.74,Vincenza Spalla,no
112540.0,5564.96,Aida Gartrell,no
112545.0,2227.07,Stella Milliken,no
112586.0,5394.0,Frankie Steinway,no
112630.0,3087.43,Emmitt Mahler,no
112632.0,18013.2,Kim Sellek,no
112634.0,4772.93,Anna Feldker,no
112661.0,9047.5,Kieth Llarenas,no
112668.0,2822.73,Clementina Hoyman,no
112676.0,7607.84,Krystin Sours,no
112678.0,35537.85,Albertha Bradby,no
112685.0,6273.17,Meta Petti,no
112686.0,14924.400000000001,Major Auker,no
112696.0,5058.93,Fred Gingras,no
112702.0,4458.11,Angelica Selem,no
112703.0,7155.34,Rutha Baldy,no
112709.0,4834.4,Mervin Zagar,no
112714.0,6900.14,Brooks Matern,no
112720.0,5077.26,Craig Sly,no
112729.0,13582.44,Rocky Palmateer,no
112732.0,8360.15,Alva Centrone,no
112733.0,3353.38,Ivana Bartl,no
112762.0,3007.39,Emilia Souders,no
112766.0,5556.91,Veronika Urton,no
112777.0,14703.13,Genevive Beaumont,no
112782.0,10588.46,Golden Zevallos,no
112794.0,2619.34,Demetrius Umlauf,no
112797.0,40035.42,Versie Wardon,no
112804.0,5333.04,Avery Schossow,no
112806.0,18922.5,Angelina Baroldy,no
112842.0,12434.52,Leilani Keinonen,no
112844.0,57755.91,Aliza Steman,yes
112856.0,26199.53,Desire Markunas,no
112863.0,32214.38,Kathi Roling,no
112872.0,15949.920000000002,Leda Bakewell,no
112894.0,10221.81,Dannie Goodstein,no
112924.0,3021.94,Angla Zenisek,no
112931.0,49164.299999999996,Donnie Calles,no
112934.0,4312.77,Jaimie Makarem,no
112945.0,6715.34,Natacha Borucki,no
113022.0,2677.22,Rubie Egle,no
113024.0,42462.97,Noreen Fefer,no
113029.0,4992.06,Flossie Werblow,no
113040.0,8427.17,Lisbeth Kitten,no
113076.0,3260.74,Lance Douet,no
113090.0,7550.42,Jenette Oshey,no
113106.0,15839.09,Kyoko Ingegneri,no
113148.0,6846.15,Frankie Rattliff,no
113172.0,4160.02,Sol Rudgers,no
113178.0,20230.97,Terra Jayo,no
113180.0,15978.91,Harmony Sutherburg,no
113184.0,2859.8,Zina Bottorf,no
113194.0,4905.96,Marty Rolfes,no
113195.0,5791.61,Amal Terwillegar,no
113211.0,2773.46,Shira Vicuna,no
113220.0,7986.19,Marc Ferencz,no
113253.0,28283.04,Wanetta Straathof,no
113261.0,10114.99,Lang Didriksen,no
113293.0,18370.57,Joanna Miano,no
113311.0,2619.48,Bea Maceyak,no
113316.0,7731.860000000001,Malik Suttee,no
113329.0,4940.94,Emogene Caldas,no
113348.0,9422.57,Sherri Kuy,no
113363.0,2760.95,Willie Nickell,no
113376.0,17191.46,Stacy Profera,no
113398.0,24706.92,Hollis Kuehnert,no
113407.0,8283.84,Judi Rosseau,no
113442.0,2962.98,Frankie Hickenbottom,no
113454.0,2520.12,Vanda Macoreno,no
113469.0,6847.94,Andreas Taulman,no
113476.0,9420.97,Candyce Vier,no
113512.0,2935.84,Elda Gelo,no
113529.0,5953.21,Altagracia Tefera,no
113531.0,2839.01,Edwin Bennion,no
113558.0,6444.08,Andrew Hardung,no
113578.0,2542.85,Melia Ancheta,no
113585.0,5642.2,Hanh Cobble,no
113594.0,3034.65,Sterling Galinoo,no
113603.0,3884.86,Retta Rajewski,no
113653.0,35013.54,Linwood Gabrel,no
113656.0,11618.56,Malika Schop,no
113674.0,9087.59,Brittani Payno,no
113675.0,16765.26,Stella Mhoon,no
113679.0,10634.84,Maryjane Gavina,no
113694.0,4890.11,Candance Magaziner,no
113719.0,5658.53,Alysia Rave,no
113755.0,3633.05,Danilo Markis,no
113768.0,8167.99,Roger Whelton,no
113779.0,76920.72,Eura Gilio,yes
113782.0,9613.61,Maryanne Rigsby,no
113793.0,2319.74,Starla Chrest,no
113804.0,9240.3,Shin Thornock,no
113812.0,8609.16,Amalia Taaffe,no
113831.0,8880.29,Earline Deason,no
113839.0,3839.61,Therese Lorello,no
113853.0,8879.79,Boyce Humpal,no
113861.0,2409.37,Octavia Ramano,no
113864.0,25957.949999999997,Grady Dillard,no
113874.0,34163.51,Jacquelyne Miskiewicz,no
113877.0,19151.52,Dora Bowring,no
113900.0,5757.7,Hiroko Gano,no
113904.0,52907.88,Susanne Ladewig,yes
113910.0,11403.369999999999,Leann Reary,no
113919.0,5614.59,Cheree Salehi,no
113997.0,16564.62,Annetta Wend,no
114008.0,8257.01,Bret Hanigan,no
114018.0,18240.14,Desiree Ceronsky,no
114021.0,5326.68,Waylon Burfeind,no
114038.0,2577.51,Bertha Shirkey,no
114051.0,2983.11,Felisa Knier,no
114056.0,5163.23,Val Chaplen,no
114077.0,2695.35,Vanda Stukes,no
114080.0,4896.27,Fae Corna,no
114084.0,5710.33,Edris Siffert,no
114101.0,2877.81,Bruna Doyscher,no
114123.0,17337.22,Onie Shrewsberry,no
114131.0,5389.5,Dedra Grundmann,no
114135.0,8085.45,Sherise Keiss,no
114136.0,8744.73,Brittni Stabley,no
114137.0,3819.62,Melissia Sundberg,no
114142.0,8016.75,Gaynelle Duttinger,no
114194.0,3554.85,Roselia Lienke,no
114204.0,2867.31,Darcie Heydenreich,no
114212.0,33876.6,Izola Walcutt,no
114214.0,2554.55,Milo Artinger,no
114219.0,5479.56,Kristina Collaer,no
114227.0,3420.45,Jacinta Gindhart,no
114242.0,39558.659999999996,Merle Krider,no
114249.0,6073.24,Torri Abke,no
114259.0,5177.72,Alesha Threets,no
114261.0,4804.34,Elouise Cazeau,no
114266.0,11332.94,Meghann Finnie,no
114273.0,9655.44,Lanelle Vetterkind,no
114279.0,15070.86,Laureen Farson,no
114307.0,9863.5,Reba Mccrobie,no
114311.0,26278.77,Sherilyn Furfaro,no
114357.0,4709.52,Kyla Vafiadis,no
114385.0,14904.46,Dennise Klopp,no
114393.0,6532.01,Lupita Evensen,no
114399.0,15994.01,Nathanial Rouch,no
114414.0,8826.47,Temple Resper,no
114426.0,4936.89,Digna Eick,no
114451.0,4858.43,Johanne Culpepper,no
114468.0,8166.51,Foster Caulk,no
114475.0,3240.67,Yanira Ewers,no
114488.0,8084.33,Rick Warholic,no
114493.0,6063.2,Ardelia Forkell,no
114510.0,4886.54,Ralph Shrader,no
114553.0,3703.93,Sigrid Straus,no
114583.0,21944.14,Heather Amarillas,no
114585.0,2589.7,Madelyn Stouch,no
114589.0,8903.97,Sadie Guidrey,no
114592.0,45442.94,Beverly Sammer,no
114606.0,5968.12,Lawrence Struzik,no
114637.0,3867.97,Samara Uehara,no
114638.0,2152.08,Cicely Kowalik,no
114657.0,7393.530000000001,Shanda Rubison,no
114678.0,8936.37,Lai Luskin,no
114700.0,14310.68,Leeanna Picking,no
114709.0,7375.68,Orlando Annicchiarico,no
114710.0,5235.4,Goldie Mcanally,no
114715.0,8415.64,Darryl Mckernan,no
114727.0,7295.43,Enedina Rebeck,no
114743.0,26447.59,Rafael Milich,no
114753.0,9002.12,Wilson Brocker,no
114760.0,16854.34,Hee Hoskins,no
114764.0,13367.87,Katrice Tobia,no
114775.0,2224.09,Hannah Oya,no
114802.0,16953.54,Shane Tiberi,no
114835.0,8003.04,Willard Powal,no
114846.0,6102.31,Tanisha Thro,no
114857.0,13355.49,Leigha Cocopoti,no
114858.0,17621.8,Georgia Petric,no
114862.0,12913.5,Delphine Finigan,no
114903.0,9767.94,Slyvia Sirignano,no
114924.0,5037.95,Latisha Dimaggio,no
114927.0,3013.44,Kyla Rox,no
114943.0,9356.84,Emilio Forgy,no
114945.0,3317.9,Lynsey Nill,no
114955.0,27498.74,Sun Deans,no
114956.0,9227.57,Veronica Didomenico,no
114958.0,8966.31,Vasiliki Storbeck,no
114970.0,20096.89,Genevive Cephas,no
114981.0,9113.18,Dick Lascody,no
114983.0,11203.36,Alfonzo Troncoso,no
115000.0,11720.96,Corrinne Roorda,no
115052.0,33750.3,Ozell Mucci,no
115101.0,15672.7,Lillia Kuhnen,no
115145.0,2574.02,Chaya Hoskinson,no
115175.0,39471.43,Mikaela Rubenacker,no
115188.0,8283.84,Clyde Suszynski,no
115196.0,5138.24,Bernetta Doulani,no
115198.0,3469.84,Emogene Heisdorffer,no
115208.0,3574.99,Pamela Kapperman,no
115226.0,5032.17,Jessica Telch,no
115280.0,4591.63,Lacie Brager,no
115281.0,23032.82,Steffanie Ioannidis,no
115283.0,4112.63,Calista Tomasetti,no
115319.0,6005.21,Lou Ruise,no
115322.0,8257.67,Mabel Strike,no
115344.0,7630.35,Shani Todeschi,no
115354.0,6297.0,Norah Mcquaide,no
115386.0,10796.45,Prince Slocomb,no
115397.0,4883.55,Brady Seyller,no
115403.0,20221.54,Ginette Mancias,no
115405.0,4637.16,Giuseppina Hilbig,no
115417.0,6106.47,Maggie Stonehouse,no
115427.0,8685.92,Jenise Preskar,no
115463.0,31746.17,Corrine Selkirk,no
115470.0,6661.74,Rolande Mineau,no
115493.0,3352.87,Pedro Eshmon,no
115505.0,5860.17,Lillie Parlin,no
115512.0,16723.86,Carita Leng,no
115515.0,9718.46,Narcisa Kinning,no
115522.0,4791.08,Allan Shepperdson,no
115529.0,16765.26,Caryn Cajulus,no
115557.0,4476.3099999999995,Wyatt Rahmani,no
115560.0,5109.5,Doloris Hertz,no
115585.0,5520.15,Mariel Stimac,no
115587.0,5886.22,Katie Allyne,no
115590.0,4610.12,Marianne Rod,no
115606.0,5278.65,Cornelia Marci,no
115609.0,19634.06,Kasha Gockley,no
115633.0,9685.54,Lauretta Tojo,no
115634.0,8852.2,Kimberlie Stoltenburg,no
115641.0,2130.35,Hannelore Meinke,no
115648.0,21059.7,Nigel Servano,no
115673.0,3126.27,Son Tso,no
115675.0,5325.39,Katherina Grell,no
115699.0,4916.48,Omar Miscoe,no
115705.0,17435.68,Lucas Gouldsberry,no
115707.0,6366.23,Bo Schakel,no
115721.0,3971.35,Jerlene Upthegrove,no
115736.0,8041.2,Dario Streight,no
115749.0,6650.82,Vicki Seufer,no
115776.0,10979.1,Clement Ravencraft,no
115782.0,10996.71,Parker Weekly,no
115804.0,40461.94,Dahlia Kantis,no
115805.0,13562.26,Garret Buttolph,no
115807.0,2774.8,Reba Hoek,no
115852.0,81377.06,Shanae Altomari,yes
115920.0,5137.35,Seema Humston,no
115926.0,8634.36,Nella Beshears,no
115930.0,5780.18,Neil Wansley,no
115999.0,13024.13,Alexander Wait,no
116007.0,2927.07,Mac Allbritton,no
116016.0,9118.93,Katherine Kobler,no
116022.0,7200.57,Dorethea Gunyon,no
116024.0,5372.35,Jettie Bruender,no
116032.0,18666.16,Shaquita Schossow,no
116045.0,11308.47,Omega Donelly,no
116054.0,13297.71,Iris Curcio,no
116126.0,8028.18,Johnette Rix,no
116128.0,7281.72,Bobbye Hurtz,no
116129.0,15262.96,Claudio Ohlsson,no
116132.0,2776.75,Chantelle Teramoto,no
116135.0,4718.56,Jolanda Higbee,no
116151.0,5644.47,Armandina Corvo,no
116164.0,8170.62,Carrol Geremia,no
116166.0,16793.22,Carmine Werblow,no
116172.0,5640.73,Adolph Siglow,no
116192.0,4108.26,Maud Jurica,no
116207.0,6625.29,Lorie Ohlensehlen,no
116238.0,25464.82,Gil Rigaud,no
116240.0,10276.26,Britni Murai,no
116243.0,35634.92,Sara Gusewelle,no
116244.0,3269.01,Holley Keliihoomalu,no
116254.0,2851.16,Apryl Saarela,no
116272.0,4582.65,Charla Kurter,no
116273.0,2531.74,Matt Klugh,no
116286.0,59976.61,Dorethea Dieteman,yes
116288.0,4994.92,Janette Hawrylak,no
116311.0,14594.45,Thao Wosick,no
116332.0,9386.75,Dominique Moonsommy,no
116333.0,3193.46,Mary Donohoe,no
116340.0,5729.64,Kristie Rieben,no
116344.0,5607.2,Eli Melena,no
116372.0,17773.22,Eleonora Somvang,no
116384.0,2477.71,Lemuel Springston,no
116388.0,5225.06,Dewey Nixson,no
116390.0,2824.85,Joslyn Barker,no
116423.0,2902.15,Ermelinda Capper,no
116471.0,5081.74,Sheri Oldenkamp,no
116483.0,7857.3,Tawnya Apadaca,no
116562.0,17682.28,Palmer Schremp,no
116573.0,3527.4,Kati Mecum,no
116579.0,5791.61,Dustin Hehir,no
116588.0,12205.9,Christopher Bonnenfant,no
116590.0,2519.92,Torie Mcauley,no
116596.0,2315.09,Ignacia Abilay,no
116650.0,4853.92,Deidre Mckoon,no
116653.0,3545.41,Erica Gonsales,no
116658.0,9628.7,Socorro Checkett,no
116668.0,8104.5,Shaquita Brennick,no
116671.0,13607.24,Sergio Wittenmyer,no
116703.0,2702.38,Ramiro Stubblefield,no
116732.0,13681.71,Patti Mavai,no
116735.0,27443.47,Rocky Bieniek,no
116739.0,11314.24,Keenan Deeley,no
116773.0,4647.42,Kenisha Kevan,no
116779.0,10348.01,Clarita Tosch,no
116789.0,21850.35,Ozie Kleinkopf,no
116818.0,2738.0,Brandi Loughry,no
116821.0,5278.2,Allan Tai,no
116853.0,22911.329999999998,Song Maslow,no
116855.0,15771.39,Ramiro Feltes,no
116879.0,7215.82,Earlean Knick,no
116895.0,19378.91,Lottie Gatz,no
116897.0,3683.79,Helga Caronna,no
116900.0,17813.02,Robbie Trumble,no
116917.0,11227.74,Margarita Coventon,no
116921.0,9470.06,Loura Duplaga,no
116928.0,4755.72,Jonah Valrey,no
116932.0,28871.32,Lenora Caravalho,no
116948.0,13047.93,Latasha Carlew,no
116991.0,4159.59,Reuben Jakowich,no
116999.0,14228.23,Jonah Santana,no
117002.0,5383.67,Pamella Monica,no
117007.0,8105.81,Odell Mikula,no
117033.0,18610.11,Georgia Guilford,no
117036.0,14024.36,Daryl Beiser,no
117053.0,15118.9,Erin Merli,no
117085.0,26134.91,Rosella Gager,no
117096.0,6047.03,Reva Hodermarsky,no
117102.0,19327.87,Melodee Chavaria,no
117104.0,25181.88,Georgina Giroux,no
117107.0,16922.13,Anneliese Czekanski,no
117122.0,7809.86,Ena Bradberry,no
117128.0,6291.59,Ira Laa,no
117131.0,6772.1,Mozell Valerie,no
117140.0,2600.27,Olive Tsunoda,no
117156.0,7736.65,Hyacinth Quaker,no
117169.0,8417.1,Jame Wysinger,no
117193.0,6948.33,Sallie Brentari,no
117201.0,9993.1,Gracie Byard,no
117219.0,2750.71,Kendall Schauland,no
117224.0,4250.28,Jacquline Downer,no
117228.0,8653.56,Nikia Lokken,no
117240.0,8476.08,Fredricka Jaus,no
117251.0,9783.63,Tammie Burket,no
117257.0,13869.93,Vernia Sumeriski,no
117284.0,23888.8,Quintin Bashi,no
117306.0,6689.02,Larhonda Elfering,no
117319.0,4670.05,Xochitl Falk,no
117325.0,35186.26,Zane Warnock,no
117327.0,9277.23,Felice Dirienzo,no
117333.0,23813.52,Elena Curreri,no
117342.0,8400.79,Velma Caponigro,no
117351.0,15351.74,Temeka Moye,no
117353.0,2162.42,Cayla Dimeo,no
117358.0,6770.31,Cheyenne Minaya,no
117389.0,3479.26,Alexa Nestler,no
117401.0,5079.83,September Mostero,no
117402.0,7539.6,Brendan Ginty,no
117406.0,29589.94,Vivan Reavish,no
117408.0,7691.950000000001,Virgil Lundin,no
117418.0,5431.37,Jermaine Zimm,no
117424.0,3398.05,Dewey Siriano,no
117456.0,5170.03,Lovella Gelen,no
117460.0,8203.22,Billie Hainds,no
117471.0,22332.44,Keila Carboneau,no
117482.0,2869.74,Santana Tarbell,no
